id,text,title,rating,category
story_reviews_00805,"By Alan Mozes

HealthDay Reporter

MONDAY, Oct. 15, 2012 (HealthDay News) -- A prescription medication originally developed to treat epilepsy may help obese adults shed weight when combined with routine nutritional counseling, researchers say.

Patients who took 400 milligrams of the anti-seizure drug zonisamide daily for a year lost nearly 7.5 pounds more on average than those assigned to dietaryand lifestyle changes alone, the new study found. But they also suffered more side effects than patients not taking the medication.

""The question was to see if more weight loss could be achieved if we provided decent quality lifestyle intervention, mostly dietary counseling, along with this medication,"" said study lead author Dr. Kishore Gadde, director of the Obesity Clinical Trials Program at Duke University Medical Center in Durham, N.C.

""And the answer was yes,"" Gadde said.

The research, funded by the U.S. National Institutes of Health, appears online Oct. 15 in the journal Archives of Internal Medicine.

For obese men and women who can't control their weight through diet and lifestyle changes, nonsurgical options are limited, the study authors noted. Just a few prescription medications are approved in the United States for long-term treatment of obesity, including orlistat (brand name Xenical) and lorcaserin hydrochloride (Belviq).

Gadde and colleagues set out to follow up on a 16-week investigation they conducted in 2003 that had indicated that zonisamide (Zonegran) at a dosage of 400 milligrams a day might offer an alternative.

Between 2006 and 2011 the study team randomly assigned more than 200 obese men and women to one of three groups. One group took 200 milligrams of zonisamide daily, another got 400 mg of zonisamide daily and one received a dummy pill. The participants' average age was 43, and their average body-mass index (BMI) was nearly 38. BMI is a calculation of body fat based on height and weight, and a BMI of more than 30 is considered obese. None had diabetes.

All study participants followed their treatment plan for one year. During this time, they all also received monthly individualized nutritional counseling, which Gadde described as ""not intensive,"" to help them reduce their overall caloric intake.

Those on the higher-dose zonisamide protocol fared the best in terms of overall weight loss, while the lower-dose regimen was not much more effective than the placebo.

Although nearly 55 percent of those on the higher-dose medication shed 5 percent or more of their pre-study weight, that figure was 34 percent among the lower-dose group and 31 percent among the non-medication participants.

But patients in both drug groups faced a higher risk for side effects, including diarrhea, headache, fatigue, nausea/vomiting, concentration and memory difficulties, anxiety, and depression-related symptoms.

The authors said such side effects were typically ""mild."" They concluded that the higher-dose zonisamide showed promise as a weight-loss aid, but advised clinicians to carefully weigh the pros and cons on a patient-by-patient basis.

""There's no medicine that is a panacea for obesity,"" cautioned Gadde. ""The important thing to keep in mind is that although we diagnose obesity on the basis of a mathematical formula -- a BMI of 30 and up -- the basis for obesity may differ from one individual to another.""

Psychological factors or lifestyle factors may play a role, he said. ""But for about a third [of patients], biological issues are at play, such as not easily experiencing satiety signals from the gut to the brain, which senses what your energy intake has been,"" he said. ""And for those people, medication can help.""

Lona Sandon, a registered dietitian and assistant professor of clinical nutrition at the University of Texas Southwestern Medical Center at Dallas, agreed.

Caution is vital when using any drug that has been approved for one condition for another, Sandon said.

""But for many people, this kind of drug might absolutely be of great help, by doing something that helps the regulation of these appetite hormones and the regulatory pathway,"" she said.

More information

For more on obesity, visit the U.S. National Institutes of Health.","Epilepsy Drug Shows Promise as Weight-Loss Aid, Study Says",3,Diet studies
story_reviews_00806,"Photo

The most common treatment for urinary incontinence is a daily dose of an anticholinergic medicine that alters the action of certain nerves. Botox injections are also used, often in cases where the medicine does not work.

Now a placebo-controlled study has found that the treatments are equally useful in reducing the frequency of episodes of incontinence, but vary in side effects and long-term effectiveness.

Researchers randomly assigned 241 women with urinary incontinence to daily medicine and a placebo injection, or a Botox injection and a daily placebo pill.

The scientists, writing online on Oct. 4 in The New England Journal of Medicine, found that both treatments significantly reduced incontinence episodes. Dry mouth was much more common in those who took the medicine; urinary infections and incomplete emptying of the bladder were more common in those given Botox. Significantly, those who took Botox were more likely to have their symptoms completely disappear.

The medicine has to be taken daily, while Botox is given in a single injection that is effective for about 6 to 12 months.

“These are both effective treatments,” said the lead author, Dr. Anthony G. Visco, an associate professor of obstetrics and gynecology at Duke. “This gives patients the information to make an informed decision. Both are reasonable options.”",Options in Treating Incontinence,2,New York Times
story_reviews_00807,"En Español

MONDAY, Oct. 15, 2012 (HealthDay News) -- A large amount of beta amyloid, or ""plaques,"" in the brain may trigger more significant memory loss in healthy older people than the genetic risk factor associated with Alzheimer's disease, known as the APOE ɛ4 allele, according to new research from Australia.

""Our finding that brain-plaque-related memory decline can occur while people still have normal memory and thinking shows that these plaque-related brain changes can be detected and measured while older people are still healthy,"" said study author Yen Ying Lim, of the University of Melbourne. ""This provides an enormous opportunity for understanding the development of early Alzheimer's disease and even a sound basis for the assessment of plaque-targeting therapies.""

The researchers had nearly 150 older adults with no thinking or memory problems undergo a PET brain scan. The participants, who were an average age of 76, also were tested for the APOE gene.

The group's brain function was monitored for 18 months using computer-based tests, card games and having the participants memorize word lists.

The study results are published in the Oct. 16 issue of the journal Neurology.

Over the course of the study, the people who began with more brain plaques had up to 20 percent greater decline on the computer-based assessments of memory than the people who had fewer brain plaques.

The researchers also found the participants who carried the APOE gene had greater memory loss than those who did not have this genetic risk factor. They noted, however, that carrying the gene did not affect memory decline associated with the plaques.

""Our results show that plaques may be a more important factor in determining which people are at greater risk for cognitive impairment or other memory diseases such as Alzheimer's disease,"" Lim said in a journal news release. ""Unfortunately, testing for the APOE genotype is easier and much less costly than conducting amyloid imaging.""

Although the researchers discovered an association between plaques and increased memory loss, they did not prove a cause-and-effect relationship.

More information

The U.S. National Institute on Aging provides more information on Alzheimer's disease.",Measuring Brain Plaques May Yield Clues to Alzheimer's Risk,0,Alzheimer's
story_reviews_00808,"The most common sexually transmitted disease is often silent and invisible: human papillomavirus (also called HPV). But in some people HPV leads to genital warts and cancers – notably, cervical cancer.

The vaccines Gardasil and Cervarix were designed as a prevention for young women who have not yet been exposed to HPV. Men up to age 26 are also eligible for Gardasil to protect against HPV. But there are a lot of people out there who still have HPV, and nothing protects against all 130 strains of the virus. At least half of all sexually active males and females have had HPV, according to the Centers for Disease Control and Prevention.

A Pennsylvania start-up company called Inovio Pharmaceuticals has developed an experimental vaccine for people who already have HPV and precancerous lesions that are associated with it. A new study demonstrating the vaccine's safety and potential effectiveness was published this week in the journal Science Translational Medicine.



The experimental vaccine does not use the live HPV virus; it is formulated in synthetic DNA and pure water. It uses the immune system of the treated women to fight off cancer, said Joseph Kim, president and CEO of Inovio Pharmaceuticals and study co-author.

Worldwide, cervical cancer is the second most common cancer after breast cancer, with about 493,000 new cases and 274,000 deaths annually, the study said. HPV causes about 5% of cancers globally.

Some women, because of their particular genetic makeup, can clear precancerous lesions on their own and would not need this vaccine. This happens in anywhere from 10% to 25% of women infected with HPV, Kim said.

No one knows why some women have this capability and others do not, but for those who lack it the Inovio vaccine is ""giving our immune system a little boost,"" Kim said.

Eighteen women with high-grade precancerous cervical lesions participated in the phase 1 study.

Study authors say the vaccine is formulated to work against all cancers caused by HPV types 16 and 18, including cervical, anogenital (anal and genital), and head and neck cancers. The researchers did not observe any side effects.

In the next phase of this research 150 women worldwide are participating, but they are not included in these published results, Kim said.

The phase 1 results are very early in the experimentation of this vaccine. The study was not done as a randomized controlled trial, the gold standard for determining whether a drug works better than chance. Also, 18 people is a small number for examining the effects of a medication.

Given those drawbacks, it’s not appropriate to draw too many conclusions from this study, says Dr. Diane Harper, a prominent HPV researcher at the University of Missouri – Kansas City’s School of Medicine. Harper contributed to the studies on both HPV vaccines that are currently available, Cervarix and Gardasil, and is not involved with this research.

“Several therapeutic vaccines have shown great promise in phase 1 and then not panned out in phase 2,” she noted in an e-mail.

The vaccine consists of three injections in the arm over three months, Kim said. The vaccine trains T-cells in the body to go after cervical cells with potentially cancerous genes embedded in them.

Inovio is using this technology to develop vaccines for prostate cancer and HIV also, Kim said.

“We certainly have a technology that can change the medical field by being able to program and generate strong immune responses that are specific and effective,” he said.

Kim said the next phase results should be out at the end of 2013; then comes a larger phase 3 trial with about 500 patients, to be concluded around 2016 or 2017.

HPV is spread through genital contact, including oral sex, and partners can bounce the virus back and forth between them, making it harder to clear naturally. Kissing is not known to deliver this STD.",Cervical cancer vaccine in early stages,4,Cancer
story_reviews_00809,"The researchers, including a team from the University of Pennsylvania, say the paper in the journal Science Translational Medicine is the first to show that a DNA vaccine alone produced a high level of immunity in people. At the same time, the researchers acknowledged that a working vaccine faces more trials and remains years away from an actual product.",Cervical cancer vaccine shows promise,3,Cancer
story_reviews_00810,"A study released this week by medical technology firm Covidien could lead to wider use of its tools that cut through blockages in leg arteries.

The results showed that atherectomy, the practice of trimming away the plaque that causes peripheral artery disease (PAD), is just as effective at restoring blood flow as traditional angioplasty and stents. The company says this is a major step forward in treating PAD because, unlike stents, atherectomy ""leaves no metal behind.""

A stent is a tiny metal wire mesh tube that props open an artery and is left there permanently. But in leg arteries, the active flexing can cause a stent to break. Being able to clear the blockage just as well without stents reduces possible complications and gives greater flexibility to doctors later, said Brian Verrier, vice president and general manager of peripheral vascular for Covidien.

""This particular product plays very strongly into where we see the market going,"" he said. ""The potential is huge.""

Atherectomy is only used in about 15 to 20 percent of PAD cases, but Dr. Lawrence Garcia, a principal investigator in the study, said he expects that to change with these results.

""I think it has the potential to increase business for Covidien,"" Garcia, chief of interventional cardiology and vascular interventions at St. Elizabeth's Medical Center in Boston, said Thursday. He said he has no financial stake in the company.

The study is the largest to look at the effectiveness of atherectomy, Covidien said, and enrolled 800 patients at 47 centers in the U.S. and Europe. Doctors found that Covidien's SilverHawk and TurboHawk devices, which are snaked down through a small incision near the groin and basically shave away and remove the plaque, performed as well after 12 months as angioplasty and stenting.

The devices had been developed at EV3 Inc., a Plymouth med-tech company that Covidien acquired in 2010.

Thomas Gunderson, a senior analyst for Piper Jaffray & Co., said the Covidien study could lead to greater use of atherectomy and a bigger market.

""It's a good opportunity,"" Gunderson said. ""This will reawaken both the users and the nonusers to say, wait a second, now we have data.""

Also of note, Garcia said, is that the procedure proved as effective at improving blood flow for patients with diabetes as those without diabetes. It's a key finding, because patients with diabetes usually suffer from more advanced PAD and the blood vessels re-clog faster than for those who do not.

Covidien, based in Ireland, has its U.S. headquarters in Massachusetts. It also has a significant presence in the Twin Cities. In 2010, it acquired EV3, a maker of technology that treats lower extremity vascular and neurovascular diseases.

According to the American Heart Association, about 10 million people in the U.S. are affected by PAD, which can lead to heart attack, stroke, amputation and death. It occurs when arteries in the legs become narrowed or blocked by plaque. Blockages can result in severe pain, limited mobility and nonhealing leg ulcers.

James Walsh • 612-673-7428",Covidien tools shown effective against PAD,1,Devices
story_reviews_00811,"A diet that includes tomatoes could lower the chance of having a stroke.

A new study shows that men who had the highest levels of lycopene—an antioxidant found in tomatoes—had fewer strokes than men who had the lowest level of lycopene in their blood. Overall, the risk of strokes was reduced by 55%.

The study, based in Finland, will be published in the Oct. 9 issue of the medical journal Neurology. Lycopene is found in the highest concentrations in cooked tomato products like paste, puree and sauce, according to the United States Department of Agriculture's national nutrient database.

Cooked tomato sauces have more lycopene than raw tomatoes. Corbis

Tomatoes contain lycopene, which a new study shows may decrease stroke risk. Getty Images

A cup of ready-to-serve marinara sauce has more than 31,000 micrograms of lycopene while the average raw tomato has about 3,165 micrograms, according to USDA. A slice of fast food pizza has 2,074 micrograms of lycopene. A tablespoon of catsup has 2,146 micrograms of lycopene.

Lycopene is also found in watermelon, grapefruit, papaya and mango.

There are no government recommendations specific to lycopene consumption, but U.S. dietary guidelines have traditionally recommended Americans consume at least five to nine servings of fruits and vegetables per day. In 2010, the U.S. updated its dietary guidelines, stating Americans should ""increase"" fruit and vegetable intake, noting that at least 2½ cups of fruits and vegetables per day was associated with a reduced risk of heart attacks and strokes. There have also been some studies that suggest lycopene can cut the risk of prostate and other types of cancer.

Dr. Rafael Ortiz, director of the Center for Stroke and Neuro-Endovascular Surgery at Lenox Hill Hospital in New York, who wasn't involved in the lycopene study, said it shows ""diet is very important"" for cutting stroke risk along with exercising and not smoking. He said lycopene reduces inflammation and prevents blood clots from forming.

The Finnish study involved 1,031 men who were part of a larger study looking at risk factors for the development of cardiovascular disease.

You Say Tomato, Nutritionists Say Lycopene A look at how much lycopene, an antioxidant tied to a reduction in strokes, is in different foods. Sauce, pasta, spaghetti/marinara, ready-to-serve (1 cup): 31,663 micrograms

ready-to-serve (1 cup): Tomato juice , canned, with salt added (1 cup): 21,960 micrograms

, canned, with salt added (1 cup): Soup, tomato, canned, prepared with equal volume 2% milk (1 cup): 13,047 micrograms

canned, prepared with equal volume 2% milk (1 cup): Watermelon, raw (1 cup): 6,889 micrograms

raw (1 cup): Tomatoes, red, ripe, raw, average (1 tomato): 3,165 micrograms

red, ripe, raw, average (1 tomato): Papayas, raw (1 cup): 2,559 micrograms

raw (1 cup): Ketchup (1 tbsp.): 2,146 micrograms

(1 tbsp.): Fast food pizza, pepperoni, regular crust (1 slice): 2,074 micrograms

pepperoni, regular crust (1 slice): Grapefruit, raw, pink and red, (half grapefruit): 1,745 micrograms

raw, pink and red, (half grapefruit): Tomatoes, sun-dried (1 piece): 918 micrograms

(1 piece): Mangos, raw (1 cup): 5 micrograms Source: USDA National Nutrient Database

The men were between ages 42 and 61 and living in and around the city of Kuopio in Eastern Finland when they first enrolled in the study in the early 1990s. Samples of blood were taken at the study's start and seven years later for most men. The men were followed an average of 12 years.

Jouni Karppi, the study's lead author who is affiliated with the University of Eastern Finland's Department of Medicine, said that the main goal of the study was to look at whether other substances such as retinol, or vitamin A, and alpha-tocopherol, a type of vitamin E, impacted stroke rates.

They found no association with the levels of vitamin A or E, but instead found men who had the highest level of lycopene in their bodies were 55% less likely to have a stroke than men with the lowest amount of lyocopene. They were 59% less likely to have a type of stroke called an ischemic stroke, the most common type of stroke that is caused by a blood clot.

Overall, there were 67 strokes among the 1,031 men in the study. Of those, 50 were ischemic. There were 25 strokes among 258 men who were considered to have the lowest levels of lycopene while there were 11 strokes among men with the highest lycopene levels. The men were divided into four groups by lycopene levels.

The study was funded by Lapland Central Hospital in Finland.

Write to Jennifer Corbett Dooren at jennifer.corbett-dooren@dowjones.com

Corrections & Amplifications

In an earlier version of this story, marinara sauce was spelled incorrectly.","Tomato Helps Cut the Risk of a Stroke, Study Shows",4,health food claims
story_reviews_00812,"Eating tomatoes in your daily salad or regularly enjoying a healthy red sauce on your spaghetti could help reduce your risk of stroke, according to research published this week in the journal Neurology.

Tomatoes contain a powerful antioxidant that is good for brain health, the researchers say, and cooked tomatoes seem to offer more protection than raw.

""This study adds to the evidence that a diet high in fruits and vegetables is associated with a lower risk of stroke,"" says study author Jouni Karppi, of the University of Eastern Finland in Kuopio. ""A diet containing tomatoes... a few times a week would be good for our health. However, daily intake of tomatoes may give better protection.""



Karppi says it's the chemical lycopene that gives tomatoes and other fruits/vegetables their rich red color, that is helping to protect the brain. Tomatoes are particularly high in the powerful antioxidant that acts like a sponge, soaking up rogue molecules called free radicals that if left unchecked can damage cells.

The study

Researchers tested the level of lycopene in the blood of more than 1,000 Finnish men aged 46 to 65, starting in 1991. Scientists then followed the men on average for more than a decade to record the number who had strokes.

The scientists found that those with the highest levels of lycopene were 55% less likely to have a stroke than those with the lowest amounts in their blood.

Caveats

Though the study looks promising, experts say that we can't necessarily give all of the credit to lycopene.

""It's a compelling study and it fits with other data that we have about risk of stroke and vegetable and fruit consumption,"" explains Dr. Daniel Labovitz, director of the Stern Stroke Center at Montefiore Medical Center in New York. ""But it's not proof that if you eat tomatoes you're going to have less risk of stroke.""

Labovitz also points out that the group of men who had fewer strokes were younger, had lower blood pressure and smoked less than the group more prone to stroke. Though the researchers tried to take these lifestyle factors into account when calculating their findings, it may be that these things influenced the outcomes.

In other words, perhaps better health habits - not necessarily just the lycopene - lead to fewer strokes.

More on lycopene

Lycopene has attracted a lot of attention in recent years because it's such a powerful antioxidant. If we don't eat enough lycopene-packed foods, experts suspect too many free radicals get left in the body, damaging blood vessels by helping to form fatty deposits. When these deposits build up, a blockage forms. If that vessel is in the brain, the blockage can cause a stroke.

But the foods we eat are complex and filled with many nutrients, making it tough to prove what is really providing benefits.

""Eating tomatoes is a good thing, but we don't know if there is really anything unique about tomatoes apart from other fruits and vegetables that reduce stroke risk,"" explains Dr. Walter Willett, chair of the Department of Nutrition at Harvard School of Public Health in Boston, Massachusetts.

Tomatoes could contribute to reducing stroke in other ways, Willett says, because they are a good source of potassium, which is known to reduce blood pressure. Elevated blood pressure is major risk factor for stroke.

Take home message

So are lycopene packed tomatoes really the magic fruit? It seems the jury is still out, but researchers suggest we eat healthy as they continue to search for answers.

""This is one more reason to consume fruits and vegetables - at least 5 a day - and it's good to include tomatoes in that mix,"" Willett said.",Tomatoes may help reduce stroke risk,4,CNN
story_reviews_00813,"Oct. 8, 2012 -- Men who eat lots of tomatoes and tomato-based products may have a lower risk for stroke, a new study suggests.

Tomatoes are rich in the antioxidant lycopene.

Men who had the highest levels of lycopene in their blood were 55% less likely to have a stroke, compared with men who had the lowest levels of the antioxidant in their blood.

The lowered risk was even greater for strokes caused by blood clots in the brain, called ischemic strokes. These are the most common type of stroke. Men who had the highest lycopene levels were 59% less likely to have this kind of stroke than men with the lowest levels. The findings appear in the Oct. 9, 2012, issue of Neurology.

The new study included slightly more than 1,000 men from Finland aged 46 to 65. Researchers measured the level of lycopene in their blood when the study began and followed the men for about 12 years. During that time, 67 men had a stroke.

“This study adds to the evidence that a diet high in fruits and vegetables is associated with a lower risk of stroke,” says researcher Jouni Karppi, PhD, of the University of Eastern Finland in Kuopio. “The results support the recommendation that people get more than five servings of fruits and vegetables a day, which would likely lead to a major reduction in the number of strokes worldwide, according to previous research.”

Other studies have shown that high lycopene levels may be linked to a reduced risk of certain cancers. Cooked tomatoes tend to have a greater effect on blood levels of lycopene than raw tomatoes or tomato juice. Tomatoes are not the only food that is rich in this antioxidant. Other sources include pink grapefruit, watermelon, and guava.",Tomatoes May Lower Your Risk for Stroke,4,health food claims
story_reviews_00814,"Publicity in recent years about emotional, cognitive, and memory problems in aging football and hockey players who suffered multiple concussions during their careers has raised the anxiety level around the topic. A lawsuit by thousands of NFL players who claim the league did not keep them well enough informed about the long-term risks of concussion - dementia is one of them - is based in Philadelphia and has raised even higher the profile of what doctors call mild traumatic brain injury.",A new course for concussions,4,Philadelphia Inquirer
story_reviews_00816,"""But the study offers evidence that targeting beta-amyloid can benefit patients,"" she says. Larger studies in many more patients are needed before the drug will be available, though, she says.

The benefit is small and studies have been inconsistent, says researcher Rachelle Doody, MD, head of Alzheimer’s disease research at Baylor College of Medicine.

Called solanezumab, the drug attaches to a protein called beta-amyloid that builds up and clumps together to form sticky plaques that riddle Alzheimer's patients' brains. The drug is designed to prevent those clumps from forming.

Oct. 8, 2012 (Boston) -- An experimental Alzheimer ’s treatment slowed memory loss by about one-third in people with mild Alzheimer's , offering hope that the drug can alter the course of the progressive disease.

'Encouraging' Results

Maria Carrillo, PhD, a neuroscientist and vice president for medical and scientific relations for the Alzheimer’s Association, calls the results ""encouraging"" and says she hopes development will continue.

""While [beta-amyloid] is the leading hypothesis of what causes the disease, that has remained unproven. This study may not have hit on everything, and it is not the home run we wanted, but it is the first time we’ve seen cognitive benefit with an amyloid treatment,"" she says.

The latest results come from a combined analysis of a 1,012-patient study and a 646-patient study, both of which involved people with mild to moderate Alzheimer's disease.

When the findings of the two studies were looked at individually, patients given solanezumab for 18 months didn’t do better on either a test used to measure patients' symptoms or a measure of how well patients are functioning than patients given a placebo.

Combining the two studies to give them more statistical power showed that patients on solanezumab didn’t lose their memories as quickly as those on placebo.

The results really became clear when the researchers looked only at those patients with mild, early-stage disease. In the analysis, those given solanezumab had a 34% reduction in memory loss and other mental symptoms compared with those on placebo. There was even a hint that the drug helped to slow the decline in functioning.

Asked if the 34% improvement in cognitive decline is meaningful to a patient, Carrillo said, ""I have a family member with AD. I would be happy with a sustained cognitive benefit for my mother-in-law.""

The only side effect that happened more often in people on solanezumab than patients on placebo was chest pain: 1.1% vs. 0.2%.",Alzheimer's Drug Slows Memory Decline,5,Alzheimer's
story_reviews_00817,"Also, eteplirsen would be appropriate for only about 13 percent to 15 percent of Duchenne patients, those with the particular genetic mutation the drug is meant to counteract. However, a similar approach might work for some other mutations.

Duchenne, which affects as many as 15,000 Americans, mainly boys and young men, is the most severe common form of muscular dystrophy, a disease made more prominent by years of Jerry Lewis telethons. Those with the disease make barely any dystrophin, a protein necessary for muscles to function. Patients typically lose the ability to walk as teenagers and die by age 30.

While steroids, which reduce inflammation, can slow progression of the disease, they have undesirable side effects. Eteplirsen, which Sarepta says has shown no side effects so far, is vying with a similar drug being developed by GlaxoSmithKline to become the first medicine that works by directly countering the cause of the disease.

Eteplirsen could also be the first drug to reach the market for Sarepta since it was founded 32 years ago. It changed its name recently from AVI BioPharma to distance itself from its underachieving past.

Photo

Shares of Sarepta nearly tripled on Wednesday, closing at $44.93. And the stock had already roughly quadrupled since July, when Sarepta announced some interim results from the study.

The study measured how far the boys could walk in six minutes. Those who received the higher dose walked an average of 21 meters farther after 48 weeks of treatment than at the beginning of the trial, a gain of about 5 percent. The boys in the placebo group walked 68 fewer meters at the end than at the beginning, a decline of about 17 percent.

One possible reason for skepticism is that two of the boys on a lower dose of the drug rapidly lost the ability to walk, even though the level of dystrophin in their muscles increased substantially.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You will receive emails containing news content , updates and promotions from The New York Times. You may opt-out at any time. You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

While the company excluded those boys from its analysis as outliers, the Food and Drug Administration might not do so. That could make it harder for the Sarepta to win approval for the drug based only on this small trial, something the company hopes to do.

Advertisement Continue reading the main story

“If you wait and require this company to do another two-year study, a lot of these boys are going to be in a wheelchair,” Christopher Garabedian, the Sarepta chief executive, said in an interview.

Patient groups may also put some pressure on the Food and Drug Administration to approve the drug quickly. But some also want Sarepta to make the drug available to more patients on a compassionate basis even before approval.

Ten-year-old Max Leclaire of Saxtons River, Vt., who has been receiving the highest dose in the trial, can now walk up stairs without having to pull himself up by the handrail, according to his mother, Jenn McNary. “He’s no longer riding the handicap bus to school,” she said.

But Ms. McNary said Sarepta had refused to provide the drug to Max’s 13-year-old brother, Austin, who could not be in the trial because he already could not walk.

Mr. Garabedian said Sarepta did not have the money or the manufacturing capacity to make the drug available outside of clinical trials. “That would be the quickest path to insolvency,” he said.

If eteplirsen gets to market, it would come nearly three decades after the 1986 discovery of the gene responsible for Duchenne. It would also represent a success, after decades of setbacks, for the technology eteplirsen uses, called antisense, which is a way of turning off specific genes.

Eteplirsen actually turns off just one part of the dystrophin gene, known as exon 51, which contains a mutation that in some patients stops production of dystrophin. By skipping over this exon, muscle cells can produce an imperfect form of dystrophin that nonetheless is at least partly functional.",Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,4,Alzheimer's
story_reviews_00818,"-- A new study may reassure some women considering short-term use of hormones to relieve hot flashes and other menopause symptoms. Starting low-dose treatment early in menopause made women feel better and did not seem to raise heart risks during the four-year study.

However, the research didn't address the risk of breast cancer, perhaps the biggest fear women have about hormones since a landmark study a decade ago. The new one was too small and too short for that.

Still, it is the first fresh research in many years on the sometimes confusing effects of hormones on women's health. The advice remains the same: Use hormones only for severe symptoms – not to prevent bone loss or aging-related problems – at the lowest dose for the shortest time possible.

""The benefits outweigh the risks when hormone therapy is used for symptom management with relatively short-term treatment,"" said Dr. JoAnn Manson, preventive medicine chief at Brigham and Women's Hospital in Boston. She was a study leader and will discuss results Wednesday at a conference of the North American Menopause Society in Orlando, Fla.

For decades, doctors believed hormone pills helped prevent heart problems and were good for bones and minds. That changed in 2002, when a big federal study was stopped because women taking estrogen-progestin pills had higher rates of cardiovascular disease and cancer.

Critics pounced on the study's limitations. Participants were well past menopause – 63 on average – and most were not seeking symptom relief. Many were overweight and smokers, and at higher risk of heart disease to start with. Only one type of pill in one dose was tested.

Women who could take estrogen alone – those who had had hysterectomies – did not have the risks that women on the combination hormone pills did. In fact, they had lower rates of breast cancer.

These factors led many experts to think some hormones might help certain women, and that the type and dose might matter. The new study tested that.

It enrolled about 700 healthy women ages 42 to 58 within three years of menopause. They were given either low-dose estrogen pills (Premarin, made by Wyeth, now part of Pfizer Inc.), a low-dose estrogen skin patch (Climara, made by Bayer), or a placebo. Women on estrogen also received Prometrium, a progesterone that more closely mimics what the body makes.

All women received a patch and two types of pills, but some of those were fake treatments and neither they nor their doctors knew who had the real medicine versus placebos until the study ended. That is standard study design to test who is really helped by a medication.

The main goal was seeing whether hormones made a difference in hardening of the arteries, a precursor to heart disease, as seen on imaging tests. Other health measures also were tracked. After four years, doctors found:

_No effect on blood pressure or artery hardening.

_Both types of estrogen reduced hot flashes and improved bone density, mood and sexual health.

_Estrogen pills raised good cholesterol and lowered the bad form, but also caused triglycerides (another type of fat in the bloodstream) to rise.

_Estrogen patches did not affect cholesterol but improved blood-sugar levels and insulin sensitivity, possibly making them a better choice for overweight women at risk of diabetes.

Patches and pills have different effects, said Dr. S. Mitchell Harman, an endocrinologist and director of the Kronos Longevity Research Institute, a Phoenix-based group with no industry ties that paid for the study. Oral estrogen goes straight to the liver, resulting in higher concentrations than when it's absorbed through the skin. That raises blood-clotting factors that might be especially harmful to smokers. But higher estrogen levels also cause the liver to make more HDL, or good cholesterol. So estrogen can have good and bad effects depending on the form, he said.

Skin patches account for just 2 percent of hormone use, some studies estimate. Besides Climara, at least one other is on the market – Vivelle-Dot, sold by Novartis and Noven Pharmaceuticals Inc. A generic version is expected in about a year.

Dr. Sanjay Asthana, a geriatrician at the University of Wisconsin-Madison, led a separate analysis that found estrogen pills and patches improved depression and anxiety but had no effect on cognition or memory. The National Institute on Aging paid for that study.

Women need to realize the new study is much less definitive than the big federal one that found more lung and breast cancer deaths among women on estrogen-progestin pills, said one researcher involved in the earlier work, Dr. Rowan Chlebowski of the Los Angeles Biomedical Research Institute at Harbor-UCLA Medical Center. It would be unwise to try to prevent certain health problems by using a treatment ""that increased the two leading causes of cancer deaths in women,"" he said.

Manson agreed that hormones should be used only for severe symptoms. Two study participants found they helped.

""My mood leveled out. I found that I was just generally calmer"" on the estrogen patch, said Kathy Smerko, 60, a nurse practitioner from Phoenix.

Dianne Fraser, 56, an accountant from suburban Boston, said the patch eliminated the drenching sweats that woke her in the night. She was able to quit treatment after five years and seldom has problems now.

""It was enough to get me through that crazy period"" right after menopause began, she said.

___

Online:

___",Benefits Seen In Hormone Use Early In Menopause,4,New York Times
